CustomerID,recency,frequency,total_spent,recency_score,frequency_score,total_spent_score,RFM_SCORE,segment
12963,-366,8,1856.63,5,5,4,55,brand_ambassadors
12965,-285,1,769.8100000000001,2,1,3,21,inactive_customers
12966,-365,1,160.18,5,1,1,51,new_customers
12967,-16,2,1660.9,1,2,4,12,inactive_customers
12968,-262,1,135.95,2,1,1,21,inactive_customers
12970,-367,4,405.47,5,4,2,54,brand_ambassadors
12971,-371,86,11189.91,5,5,5,55,brand_ambassadors
12974,-177,1,144.8,1,1,1,11,inactive_customers
12976,-163,1,738.6,1,1,3,11,inactive_customers
12977,-218,1,39.24,2,1,1,21,inactive_customers
12980,-217,9,7374.9,2,5,5,25,recoverable_customers
12981,-345,2,372.2199999999999,4,2,2,42,loyalty_potential
12982,-132,1,390.53999999999996,1,1,2,11,inactive_customers
12984,-356,1,97.5,4,1,1,41,recently_onboarded
12985,-374,2,1239.3799999999999,5,2,4,52,loyalty_potential
12987,-301,2,558.7,2,2,3,22,inactive_customers
12988,-82,1,505.82000000000005,1,1,3,11,inactive_customers
12989,-371,15,6924.110000000001,5,5,5,55,brand_ambassadors
12990,-343,3,409.5000000000001,4,3,2,43,loyalty_potential
12991,-351,2,503.76000000000005,4,2,3,42,loyalty_potential
12993,-351,4,414.75999999999993,4,4,2,44,steady_supporters
12994,-370,3,974.42,5,3,4,53,loyalty_potential
12995,-289,1,211.32,2,1,1,21,inactive_customers
12997,-352,4,1226.89,4,4,4,44,steady_supporters
12999,-178,3,455.88,1,3,2,13,high_risk
13000,-268,3,534.8500000000001,2,3,3,23,high_risk
13001,-370,13,9785.970000000001,5,5,5,55,brand_ambassadors
13002,-56,1,120.94999999999999,1,1,1,11,inactive_customers
13003,-269,3,149.05,2,3,1,23,high_risk
13004,-363,18,5655.91,5,5,5,55,brand_ambassadors
13005,-201,2,513.6999999999999,2,2,3,22,inactive_customers
13006,-318,1,81.57,3,1,1,31,slipping_away
13008,-51,1,229.47000000000003,1,1,1,11,inactive_customers
13011,-2,1,50.550000000000004,1,1,1,11,inactive_customers
13012,-365,8,1646.84,5,5,4,55,brand_ambassadors
13013,-373,13,4810.94,5,5,5,55,brand_ambassadors
13014,-364,10,3466.2799999999997,5,5,5,55,brand_ambassadors
13015,-321,5,3339.6400000000003,3,4,5,34,steady_supporters
13016,-301,3,789.8899999999999,2,3,3,23,high_risk
13017,-367,1,204.0,5,1,1,51,new_customers
13018,-358,28,7277.700000000001,4,5,5,45,steady_supporters
13021,-370,9,2616.38,5,5,5,55,brand_ambassadors
13023,-310,2,689.9000000000001,3,2,3,32,slipping_away
13026,-373,5,975.36,5,4,4,54,brand_ambassadors
13027,-261,6,6912.0,2,5,5,25,recoverable_customers
13028,-352,2,661.3200000000002,4,2,3,42,loyalty_potential
13029,-344,3,1247.5,4,3,4,43,loyalty_potential
13030,-363,2,752.4399999999999,5,2,3,52,loyalty_potential
13032,-322,2,1010.1800000000002,3,2,4,32,slipping_away
13033,-17,1,190.54999999999998,1,1,1,11,inactive_customers
13034,-320,2,642.7700000000001,3,2,3,32,slipping_away
13035,-301,2,921.88,2,2,3,22,inactive_customers
13037,-236,3,881.07,2,3,3,23,high_risk
13038,-294,3,908.46,2,3,3,23,high_risk
13040,-366,2,676.99,5,2,3,52,loyalty_potential
13043,-101,1,516.4200000000001,1,1,3,11,inactive_customers
13044,-83,1,560.47,1,1,3,11,inactive_customers
13045,-275,1,305.28,2,1,2,21,inactive_customers
13046,-344,2,629.31,4,2,3,42,loyalty_potential
13047,-343,10,3237.54,4,5,5,45,steady_supporters
13048,-360,4,1819.4099999999999,4,4,4,44,steady_supporters
13049,-310,2,656.6800000000002,3,2,3,32,slipping_away
13050,-360,17,5836.860000000001,4,5,5,45,steady_supporters
13052,-162,1,348.15000000000003,1,1,2,11,inactive_customers
13055,-296,3,1214.41,2,3,4,23,high_risk
13058,-350,3,271.4,4,3,2,43,loyalty_potential
13059,-125,1,183.4,1,1,1,11,inactive_customers
13060,-121,1,307.53000000000003,1,1,2,11,inactive_customers
13061,-302,1,248.61,2,1,1,21,inactive_customers
13062,-183,1,346.98,1,1,2,11,inactive_customers
13064,-362,4,1105.5900000000001,5,4,4,54,brand_ambassadors
13065,-1,1,205.85999999999999,1,1,1,11,inactive_customers
13066,-350,2,470.79999999999995,4,2,2,42,loyalty_potential
13067,-292,1,115.46000000000001,2,1,1,21,inactive_customers
13068,-364,2,344.0,5,2,2,52,loyalty_potential
13069,-374,24,4431.4400000000005,5,5,5,55,brand_ambassadors
13070,-182,1,228.8,1,1,1,11,inactive_customers
13072,-107,1,177.14999999999998,1,1,1,11,inactive_customers
13075,-245,1,919.6100000000001,2,1,3,21,inactive_customers
13077,-373,4,728.0200000000001,5,4,3,54,brand_ambassadors
13078,-371,26,12627.939999999999,5,5,5,55,brand_ambassadors
13079,-370,5,220.09999999999997,5,4,1,54,brand_ambassadors
13080,-195,1,58.08,2,1,1,21,inactive_customers
13081,-363,11,28337.379999999997,5,5,5,55,brand_ambassadors
13082,-248,9,3613.6299999999997,2,5,5,25,recoverable_customers
13083,-370,2,303.75,5,2,2,52,loyalty_potential
13085,-217,2,416.08000000000004,2,2,2,22,inactive_customers
13089,-372,97,58762.08,5,5,5,55,brand_ambassadors
13090,-366,14,8910.819999999998,5,5,5,55,brand_ambassadors
13091,-346,1,345.82000000000005,4,1,2,41,recently_onboarded
13092,-304,5,477.83000000000004,3,4,2,34,steady_supporters
13093,-99,8,7832.470000000001,1,5,5,15,recoverable_customers
13094,-353,12,1927.3200000000002,4,5,4,45,steady_supporters
13095,-304,1,74.4,3,1,1,31,slipping_away
13097,-342,10,6003.22,4,5,5,45,steady_supporters
13098,-373,28,28882.44,5,5,5,55,brand_ambassadors
13099,-275,1,207.35999999999999,2,1,1,21,inactive_customers
13101,-140,1,101.19,1,1,1,11,inactive_customers
13102,-373,24,6424.089999999999,5,5,5,55,brand_ambassadors
13103,-335,1,243.94,3,1,1,31,slipping_away
13104,-371,6,1098.48,5,5,4,55,brand_ambassadors
13106,-241,1,76.5,2,1,1,21,inactive_customers
13107,-330,4,1531.6200000000003,3,4,4,34,steady_supporters
13108,-2,1,350.05999999999995,1,1,2,11,inactive_customers
13109,-315,2,786.54,3,2,3,32,slipping_away
13110,-343,7,1488.67,4,5,4,45,steady_supporters
13113,-374,24,12245.96,5,5,5,55,brand_ambassadors
13115,-363,4,2294.7799999999997,5,4,5,54,brand_ambassadors
13116,-236,1,501.14,2,1,3,21,inactive_customers
13117,-353,8,984.9100000000001,4,5,4,45,steady_supporters
13118,-355,5,1197.81,4,4,4,44,steady_supporters
13120,-136,1,30.599999999999998,1,1,1,11,inactive_customers
13121,-105,1,283.72999999999996,1,1,2,11,inactive_customers
13122,-280,2,922.39,2,2,3,22,inactive_customers
13124,-285,3,3756.33,2,3,5,23,high_risk
13126,-370,8,2099.64,5,5,5,55,brand_ambassadors
13127,-297,1,259.16999999999996,2,1,2,21,inactive_customers
13130,-280,1,64.0,2,1,1,21,inactive_customers
13131,-351,3,1073.2999999999997,4,3,4,43,loyalty_potential
13132,-113,1,77.3,1,1,1,11,inactive_customers
13133,-101,2,109.80000000000001,1,2,1,12,inactive_customers
13134,-289,4,1793.5800000000002,2,4,4,24,high_risk
13135,-178,1,3096.0,1,1,5,11,inactive_customers
13136,-318,5,2607.6099999999997,3,4,5,34,steady_supporters
13137,-364,8,3603.29,5,5,5,55,brand_ambassadors
13138,-352,6,962.39,4,5,4,45,steady_supporters
13139,-358,7,5064.9400000000005,4,5,5,45,steady_supporters
13140,-266,3,422.47,2,3,2,23,high_risk
13141,-290,5,2388.75,2,4,5,24,high_risk
13142,-355,1,307.0899999999999,4,1,2,41,recently_onboarded
13144,-42,1,110.94999999999999,1,1,1,11,inactive_customers
13145,-335,4,618.52,3,4,3,34,steady_supporters
13146,-348,1,228.91,4,1,1,41,recently_onboarded
13147,-364,4,712.8000000000001,5,4,3,54,brand_ambassadors
13148,-345,12,3683.26,4,5,5,45,steady_supporters
13149,-360,4,1676.0600000000002,4,4,4,44,steady_supporters
13151,-79,1,1257.8700000000003,1,1,4,11,inactive_customers
13153,-369,1,486.22,5,1,2,51,new_customers
13155,-341,4,971.7600000000002,3,4,4,34,steady_supporters
13157,-325,4,1741.2199999999998,3,4,4,34,steady_supporters
13158,-280,4,1201.06,2,4,4,24,high_risk
13159,-366,4,1429.3500000000001,5,4,4,54,brand_ambassadors
13160,-352,1,91.8,4,1,1,41,recently_onboarded
13161,-61,1,112.75,1,1,1,11,inactive_customers
13162,-252,4,1688.2899999999997,2,4,4,24,high_risk
13165,-328,2,1021.48,3,2,4,32,slipping_away
13166,-91,1,417.20000000000005,1,1,2,11,inactive_customers
13167,-356,4,791.3299999999999,4,4,3,44,steady_supporters
13168,-338,4,1299.5900000000001,3,4,4,34,steady_supporters
13169,-311,2,712.88,3,2,3,32,slipping_away
13170,-348,1,108.81,4,1,1,41,recently_onboarded
13171,-353,3,468.40999999999997,4,3,2,43,loyalty_potential
13173,-370,2,353.65000000000003,5,2,2,52,loyalty_potential
13174,-358,3,2742.8200000000006,4,3,5,43,loyalty_potential
13176,-328,1,481.49000000000007,3,1,2,31,slipping_away
13177,-310,1,282.45,3,1,2,31,slipping_away
13178,-348,11,5725.469999999999,4,5,5,45,steady_supporters
13182,-329,1,121.18,3,1,1,31,slipping_away
13183,-367,9,3957.7800000000007,5,5,5,55,brand_ambassadors
13184,-360,10,1668.95,4,5,4,45,steady_supporters
13185,-107,1,71.4,1,1,1,11,inactive_customers
13186,-335,3,1575.89,3,3,4,33,require_attention
13187,-37,1,236.01999999999998,1,1,1,11,inactive_customers
13188,-363,1,114.60000000000001,5,1,1,51,new_customers
13189,-356,2,260.67999999999995,4,2,2,42,loyalty_potential
13192,-279,2,911.9400000000002,2,2,3,22,inactive_customers
13193,-313,1,112.08,3,1,1,31,slipping_away
13194,-239,1,60.7,2,1,1,21,inactive_customers
13196,-363,4,1797.78,5,4,4,54,brand_ambassadors
13198,-364,6,3401.24,5,5,5,55,brand_ambassadors
13199,-371,38,9817.119999999999,5,5,5,55,brand_ambassadors
13200,-355,4,870.0900000000001,4,4,3,44,steady_supporters
13203,-365,4,869.4599999999999,5,4,3,54,brand_ambassadors
13207,-359,2,250.26000000000002,4,2,2,42,loyalty_potential
13208,-316,6,1217.6499999999999,3,5,4,35,steady_supporters
13209,-344,8,5891.61,4,5,5,45,steady_supporters
13210,-280,1,353.48,2,1,2,21,inactive_customers
13211,-364,3,1095.4199999999996,5,3,4,53,loyalty_potential
13212,-355,3,786.83,4,3,3,43,loyalty_potential
13213,-318,5,1520.58,3,4,4,34,steady_supporters
13216,-107,1,333.74,1,1,2,11,inactive_customers
13217,-252,3,533.98,2,3,3,23,high_risk
13218,-247,1,62.64,2,1,1,21,inactive_customers
13220,-296,4,819.29,2,4,3,24,high_risk
13221,-134,2,847.4100000000001,1,2,3,12,inactive_customers
13223,-174,2,163.20000000000002,1,2,1,12,inactive_customers
13224,-314,2,2155.9499999999994,3,2,5,32,slipping_away
13225,-371,7,6463.84,5,5,5,55,brand_ambassadors
13226,-101,1,108.21,1,1,1,11,inactive_customers
13227,-173,1,257.7,1,1,2,11,inactive_customers
13228,-293,1,358.0,2,1,2,21,inactive_customers
13229,-149,1,160.95,1,1,1,11,inactive_customers
13230,-370,14,2755.6299999999997,5,5,5,55,brand_ambassadors
13232,-362,7,1328.35,5,5,4,55,brand_ambassadors
13233,-300,2,605.1199999999999,2,2,3,22,inactive_customers
13235,-162,1,1031.0700000000002,1,1,4,11,inactive_customers
13236,-350,2,744.85,4,2,3,42,loyalty_potential
13238,-357,4,700.7299999999999,4,4,3,44,steady_supporters
13239,-113,1,329.56,1,1,2,11,inactive_customers
13240,-278,4,663.6500000000001,2,4,3,24,high_risk
13242,-262,3,270.40000000000003,2,3,2,23,high_risk
13243,-171,1,585.12,1,1,3,11,inactive_customers
13244,-282,1,121.74,2,1,1,21,inactive_customers
13245,-324,1,430.5,3,1,2,31,slipping_away
13246,-356,6,1961.52,4,5,4,45,steady_supporters
13247,-357,4,501.11999999999995,4,4,3,44,steady_supporters
13248,-250,2,465.67999999999995,2,2,2,22,inactive_customers
13249,-282,3,711.41,2,3,3,23,high_risk
13253,-218,2,1030.3999999999999,2,2,4,22,inactive_customers
13255,-365,2,399.51,5,2,2,52,loyalty_potential
13258,-363,3,672.83,5,3,3,53,loyalty_potential
13259,-313,1,283.18,3,1,2,31,slipping_away
13260,-313,1,557.62,3,1,3,31,slipping_away
13261,-106,2,944.1,1,2,4,12,inactive_customers
13262,-111,1,200.29,1,1,1,11,inactive_customers
13263,-373,35,7436.93,5,5,5,55,brand_ambassadors
13265,-321,5,2092.6600000000003,3,4,5,34,steady_supporters
13266,-363,12,3834.26,5,5,5,55,brand_ambassadors
13267,-372,19,4521.49,5,5,5,55,brand_ambassadors
13268,-357,11,3174.75,4,5,5,45,steady_supporters
13269,-373,15,5343.280000000001,5,5,5,55,brand_ambassadors
13270,-8,1,590.0,1,1,3,11,inactive_customers
13271,-337,1,211.48999999999992,3,1,1,31,slipping_away
13272,-343,2,276.56000000000006,4,2,2,42,loyalty_potential
13273,-261,1,138.98,2,1,1,21,inactive_customers
13276,-311,2,590.93,3,2,3,32,slipping_away
13277,-359,4,258.4,4,4,2,44,steady_supporters
13278,-334,1,542.73,3,1,3,31,slipping_away
13279,-296,1,137.75,2,1,1,21,inactive_customers
13280,-252,3,798.46,2,3,3,23,high_risk
13282,-356,3,1132.14,4,3,4,43,loyalty_potential
13283,-315,2,93.66,3,2,1,32,slipping_away
13284,-44,1,201.19,1,1,1,11,inactive_customers
13285,-351,4,2709.1200000000003,4,4,5,44,steady_supporters
13291,-219,1,361.11,2,1,2,21,inactive_customers
13292,-336,2,578.9399999999999,3,2,3,32,slipping_away
13294,-185,2,873.74,1,2,3,12,inactive_customers
13295,-15,1,201.2,1,1,1,11,inactive_customers
13296,-237,1,87.4,2,1,1,21,inactive_customers
13297,-367,4,2089.85,5,4,5,54,brand_ambassadors
13298,-373,1,360.0,5,1,2,51,new_customers
13299,-106,1,142.5,1,1,1,11,inactive_customers
13300,-205,1,371.89,2,1,2,21,inactive_customers
13301,-271,4,618.09,2,4,3,24,high_risk
13302,-219,1,63.75,2,1,1,21,inactive_customers
13304,-23,1,300.41999999999996,1,1,2,11,inactive_customers
13305,-370,10,2000.8599999999997,5,5,4,55,brand_ambassadors
13307,-254,1,15.0,2,1,1,21,inactive_customers
13308,-352,3,1385.51,4,3,4,43,loyalty_potential
13309,-367,5,1456.79,5,4,4,54,brand_ambassadors
13310,-346,3,1132.0300000000002,4,3,4,43,loyalty_potential
13311,-370,2,598.57,5,2,3,52,loyalty_potential
13313,-352,5,1555.32,4,4,4,44,steady_supporters
13314,-373,3,775.94,5,3,3,53,loyalty_potential
13316,-337,4,5732.93,3,4,5,34,steady_supporters
13317,-308,6,2273.6800000000003,3,5,5,35,steady_supporters
13318,-373,3,640.7600000000001,5,3,3,53,loyalty_potential
13319,-369,26,10845.55,5,5,5,55,brand_ambassadors
13320,-296,4,1532.1999999999998,2,4,4,24,high_risk
13321,-302,2,567.36,2,2,3,22,inactive_customers
13322,-357,1,199.48,4,1,1,41,recently_onboarded
13323,-371,5,787.8499999999999,5,4,3,54,brand_ambassadors
13324,-338,10,7121.95,3,5,5,35,steady_supporters
13325,-293,1,675.3,2,1,3,21,inactive_customers
13327,-336,8,3627.77,3,5,5,35,steady_supporters
13328,-58,1,1308.48,1,1,4,11,inactive_customers
13329,-343,2,789.0,4,2,3,42,loyalty_potential
13330,-282,3,1140.93,2,3,4,23,high_risk
13332,-360,1,350.9,4,1,2,41,recently_onboarded
13334,-292,3,3502.32,2,3,5,23,high_risk
13336,-297,1,795.1200000000001,2,1,3,21,inactive_customers
13338,-217,1,487.02000000000004,2,1,2,21,inactive_customers
13339,-174,1,860.12,1,1,3,11,inactive_customers
13340,-329,7,10736.48,3,5,5,35,steady_supporters
13341,-114,1,775.8499999999999,1,1,3,11,inactive_customers
13343,-197,1,353.43,2,1,2,21,inactive_customers
13344,-307,3,2511.6900000000005,3,3,5,33,require_attention
13345,-87,1,389.5,1,1,2,11,inactive_customers
13347,-304,1,341.36,3,1,2,31,slipping_away
13348,-310,1,233.76,3,1,1,31,slipping_away
13349,-363,1,247.32,5,1,1,51,new_customers
13350,-358,2,979.12,4,2,4,42,loyalty_potential
13351,-308,1,373.94,3,1,2,31,slipping_away
13352,-314,1,397.97999999999996,3,1,2,31,slipping_away
13354,-303,1,743.5300000000001,3,1,3,31,slipping_away
13355,-252,1,674.7,2,1,3,21,inactive_customers
13356,-294,1,768.2400000000001,2,1,3,21,inactive_customers
13357,-117,1,609.4000000000001,1,1,3,11,inactive_customers
13358,-106,1,439.03000000000003,1,1,2,11,inactive_customers
13359,-311,1,439.55999999999995,3,1,2,31,slipping_away
13362,-365,4,3090.7400000000002,5,4,5,54,brand_ambassadors
13363,-357,2,992.5,4,2,4,42,loyalty_potential
13364,-303,1,134.96,3,1,1,31,slipping_away
13365,-341,2,2225.37,3,2,5,32,slipping_away
13366,-324,1,56.160000000000004,3,1,1,31,slipping_away
13368,-118,2,623.4,1,2,3,12,inactive_customers
13369,-9,1,308.28,1,1,2,11,inactive_customers
13370,-3,1,754.8700000000001,1,1,3,11,inactive_customers
13372,-285,1,378.63999999999993,2,1,2,21,inactive_customers
13373,-314,3,3312.2500000000005,3,3,5,33,require_attention
13375,-286,1,778.65,2,1,3,21,inactive_customers
13376,-275,3,1019.76,2,3,4,23,high_risk
13379,-348,3,572.56,4,3,3,43,loyalty_potential
13381,-343,6,3639.31,4,5,5,45,steady_supporters
13382,-94,1,222.99,1,1,1,11,inactive_customers
13384,-344,7,4151.93,4,5,5,45,steady_supporters
13385,-45,1,534.5699999999999,1,1,3,11,inactive_customers
13388,-243,2,677.1,2,2,3,22,inactive_customers
13389,-363,3,797.9599999999999,5,3,3,53,loyalty_potential
13390,-300,1,544.08,2,1,3,21,inactive_customers
13391,-171,1,59.8,1,1,1,11,inactive_customers
13394,-373,8,2520.0200000000004,5,5,5,55,brand_ambassadors
13395,-189,1,307.71999999999997,1,1,2,11,inactive_customers
13396,-345,2,1360.99,4,2,4,42,loyalty_potential
13397,-302,5,1544.1299999999999,2,4,4,24,high_risk
13398,-182,1,457.34000000000003,1,1,2,11,inactive_customers
13402,-247,2,621.2300000000002,2,2,3,22,inactive_customers
13403,-357,1,75.0,4,1,1,41,recently_onboarded
13404,-373,2,252.49,5,2,2,52,loyalty_potential
13405,-300,3,572.4509999999999,2,3,3,23,high_risk
13408,-373,62,28117.04,5,5,5,55,brand_ambassadors
13410,-350,5,1003.0600000000002,4,4,4,44,steady_supporters
13411,-267,1,213.55,2,1,1,21,inactive_customers
13414,-241,3,1390.5,2,3,4,23,high_risk
13416,-331,2,712.5,3,2,3,32,slipping_away
13417,-370,2,640.83,5,2,3,52,loyalty_potential
13418,-363,18,6127.43,5,5,5,55,brand_ambassadors
13419,-311,1,221.06,3,1,1,31,slipping_away
13420,-225,2,159.85,2,2,1,22,inactive_customers
13421,-334,2,1833.7099999999998,3,2,4,32,slipping_away
13422,-310,1,2626.3,3,1,5,31,slipping_away
13425,-266,3,1624.2100000000003,2,3,4,23,high_risk
13426,-374,10,3641.3199999999997,5,5,5,55,brand_ambassadors
13427,-355,3,582.6,4,3,3,43,loyalty_potential
13428,-364,1,201.78,5,1,1,51,new_customers
13429,-364,4,1006.7999999999998,5,4,4,54,brand_ambassadors
13430,-355,2,679.4499999999999,4,2,3,42,loyalty_potential
13431,-307,2,1269.1,3,2,4,32,slipping_away
13434,-300,2,534.24,2,2,3,22,inactive_customers
13435,-369,7,3809.89,5,5,5,55,brand_ambassadors
13436,-373,1,196.88999999999996,5,1,1,51,new_customers
13437,-360,7,3408.0600000000004,4,5,5,45,steady_supporters
13439,-119,1,283.71,1,1,2,11,inactive_customers
13441,-283,1,296.64000000000004,2,1,2,21,inactive_customers
13447,-351,3,1129.1400000000003,4,3,4,43,loyalty_potential
13448,-358,6,3534.6900000000005,4,5,5,45,steady_supporters
13449,-351,1,291.88000000000005,4,1,2,41,recently_onboarded
13450,-348,6,2043.72,4,5,4,45,steady_supporters
13451,-348,5,2898.2599999999998,4,4,5,44,steady_supporters
13452,-115,2,590.0,1,2,3,12,inactive_customers
13453,-209,2,356.97999999999996,2,2,2,22,inactive_customers
13455,-350,2,1058.3400000000001,4,2,4,42,loyalty_potential
13456,-357,6,1766.72,4,5,4,45,steady_supporters
13458,-367,14,9646.57,5,5,5,55,brand_ambassadors
13460,-345,2,183.44,4,2,1,42,loyalty_potential
13461,-336,3,1445.0000000000002,3,3,4,33,require_attention
13462,-122,1,151.5,1,1,1,11,inactive_customers
13464,-316,1,674.6800000000001,3,1,3,31,slipping_away
13466,-190,1,307.90000000000003,1,1,2,11,inactive_customers
13467,-364,2,1071.91,5,2,4,52,loyalty_potential
13468,-373,37,5704.969999999999,5,5,5,55,brand_ambassadors
13470,-275,2,165.0,2,2,1,22,inactive_customers
13471,-373,4,2501.84,5,4,5,54,brand_ambassadors
13473,-314,2,422.64000000000004,3,2,2,32,slipping_away
13474,-138,1,226.83999999999995,1,1,1,11,inactive_customers
13475,-183,4,1431.7800000000002,1,4,4,14,high_risk
13476,-196,2,1238.47,2,2,4,22,inactive_customers
13477,-337,6,1454.5800000000002,3,5,4,35,steady_supporters
13479,-174,2,300.95,1,2,2,12,inactive_customers
13481,-329,5,1804.5600000000002,3,4,4,34,steady_supporters
13482,-142,1,184.64,1,1,1,11,inactive_customers
13483,-309,1,140.34,3,1,1,31,slipping_away
13484,-133,1,313.8,1,1,2,11,inactive_customers
13485,-141,1,454.24,1,1,2,11,inactive_customers
13486,-296,3,1122.4099999999999,2,3,4,23,high_risk
13487,-317,3,575.4000000000001,3,3,3,33,require_attention
13488,-357,13,8968.31,4,5,5,45,steady_supporters
13489,-269,4,449.52,2,4,2,24,high_risk
13491,-323,10,1215.8199999999997,3,5,4,35,steady_supporters
13492,-238,3,1269.84,2,3,4,23,high_risk
13493,-99,2,618.63,1,2,3,12,inactive_customers
13494,-63,1,316.26000000000005,1,1,2,11,inactive_customers
13495,-367,5,2044.87,5,4,4,54,brand_ambassadors
